Product,Brand,SKU,Category,Old Image,New Image,Recovery Source,Recovery Confidence,Final Visibility
"Click Clack Waste","Artize","CLICK-CLACK-WASTE-ALA-CHR-509727L130","Bath Fittings","https://www.artize.com/in/image/catalog/2026/ALA-CHR-509727L130.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/click-clack-waste-ala-chr-509727l130/1789286502622-click-clack-waste-ala-chr-509727l130.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Click Clack Waste Coupling","Artize","CLICK-CLACK-WASTE-COUPLING-9002","Bath Fittings","https://www.artize.com/in/image/catalog/2021/ZAS-WHT-9002.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/click-clack-waste-coupling-9002/1789286475122-click-clack-waste-coupling-9002.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Click Clack Waste Coupling","Artize","CLICK-CLACK-WASTE-COUPLING","Bath Fittings","https://www.artize.com/in/image/catalog/2021/ZAS-WHT-9003.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/click-clack-waste-coupling/1789286477917-click-clack-waste-coupling.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Click Clack Waste Coupling","Artize","CLICK-CLACK-WASTE-COUPLING-9004","Bath Fittings","https://www.artize.com/in/image/catalog/2021/ZAS-WHT-9004.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/click-clack-waste-coupling-9004/1789286479302-click-clack-waste-coupling-9004.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body","Artize","CONCEALED-BODY","Bath Fittings","https://www.artize.com/in/image/catalog/main/product-img/CNF-CHR-69065C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body/1789286503049-concealed-body.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body for Wall Mounted Basin Mixer","Artize","CONCEALED-BODY-FOR-WALL-MOUNTED-BASIN-MIXER","Faucets","https://www.artize.com/in/image/catalog/2026/Aris-Aura/ALA-CHR-509233PSO.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-for-wall-mounted-basin-mixer/1789286445687-concealed-body-for-wall-mounted-basin-mixer.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body for Wall Mounted Basin Mixer","Artize","CONCEALED-BODY-NAV-CHR-515233C","Faucets","https://www.artize.com/in/image/catalog/2025/navia/NAV-CHR-515233C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-nav-chr-515233c/1789286402005-concealed-body-nav-chr-515233c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Floor Mounted Basin Mixer","Artize","CONCEALED-BODY-OF-FLOOR-MOUNTED-BASIN-MIXER-ALA-CHR-509027","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509027.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-floor-mounted-basin-mixer-ala-chr-509027/1789286504452-concealed-body-of-floor-mounted-basin-mixer-ala-chr-509027.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Joystick Divertor","Artize","CONCEALED-BODY-OF-JOYSTICK-DIVERTOR","Bath Fittings","https://www.artize.com/in/image/catalog/main/product-img/LEX-CHR-67075C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-joystick-divertor/1789286508208-concealed-body-of-joystick-divertor.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Thermostatic Shower Mixer","Artize","CONCEALED-BODY-OF-THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509885","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509885.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-thermostatic-shower-mixer-ala-chr-509885/1789286512134-concealed-body-of-thermostatic-shower-mixer-ala-chr-509885.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Thermostatic Shower Mixer","Artize","CONCEALED-BODY-OF-THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509895","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509895.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-thermostatic-shower-mixer-ala-chr-509895/1789286512576-concealed-body-of-thermostatic-shower-mixer-ala-chr-509895.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Thermostatic Shower Mixer","Artize","CONCEALED-BODY-OF-THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509893","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509893.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-thermostatic-shower-mixer-ala-chr-509893/1789286511263-concealed-body-of-thermostatic-shower-mixer-ala-chr-509893.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Thermostatic Shower Mixer","Artize","CONCEALED-BODY-OF-THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509887","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509887.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-thermostatic-shower-mixer-ala-chr-509887/1789286512817-concealed-body-of-thermostatic-shower-mixer-ala-chr-509887.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Thermostatic Shower Mixer","Artize","CONCEALED-BODY-OF-THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509897","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509897.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-thermostatic-shower-mixer-ala-chr-509897/1789286515165-concealed-body-of-thermostatic-shower-mixer-ala-chr-509897.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Body of Thermostatic Shower Mixer","Artize","CONCEALED-BODY-OF-STOP-COCK-ALA-CHR-509883","Faucets","https://www.artize.com/in/image/catalog/2025/navia/ALA-CHR-509883.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-stop-cock-ala-chr-509883/1789286510611-concealed-body-of-stop-cock-ala-chr-509883.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Divertor for Bath & Shower","Artize","CONCEALED-DIVERTOR-FOR-BATH-SHOWER","Showers","https://www.artize.com/in/image/catalog/2025/LIN-CHR-71065.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-divertor-for-bath-shower/1789286498343-concealed-divertor-for-bath-shower.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK-41089","Bath Fittings","https://www.artize.com/in/image/catalog/2025/SIG-CHR-41089.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock-41089/1789286228160-concealed-stop-cock-41089.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-COCK-47089","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/CEL-CHR-47089.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-cock-47089/1789286226911-concealed-cock-47089.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK-45089","Bath Fittings","https://www.artize.com/in/image/catalog/2025/LEB-CHR-45089.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock-45089/1789286223928-concealed-stop-cock-45089.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK","Bath Fittings","https://www.artize.com/in/image/catalog/2026/KAV-CHR-49083.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock/1789286222095-concealed-stop-cock.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK-47083","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/CEL-CHR-47083.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock-47083/1789286223329-concealed-stop-cock-47083.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK-49089","Bath Fittings","https://www.artize.com/in/image/catalog/2026/KAV-CHR-49089.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock-49089/1789286222985-concealed-stop-cock-49089.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK-45083","Bath Fittings","https://www.artize.com/in/image/catalog/2025/LEB-CHR-45083.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock-45083/1789286223757-concealed-stop-cock-45083.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Stop Cock","Artize","CONCEALED-STOP-COCK-41083","Bath Fittings","https://www.artize.com/in/image/catalog/2026/SIG-CHR-41083.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-stop-cock-41083/1789286227283-concealed-stop-cock-41083.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT-71687N","Bath Fittings","https://www.artize.com/in/image/catalog/2025/LIN-CHR-71687N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-71687n/1789286062109-concealed-thermostat-71687n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT-73687N","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/TIA-CHR-73687N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-73687n/1789286037874-concealed-thermostat-73687n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT-71685N","Bath Fittings","https://www.artize.com/in/image/catalog/2025/LIN-CHR-71685N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-71685n/1789286059307-concealed-thermostat-71685n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT-73685N","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/TIA-CHR-73685N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-73685n/1789286037876-concealed-thermostat-73685n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT-71683N","Bath Fittings","https://www.artize.com/in/image/catalog/2025/LIN-CHR-71683N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-71683n/1789286056561-concealed-thermostat-71683n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT-71681","Bath Fittings","https://www.artize.com/in/image/catalog/2022/LIN-CHR-71681N-600x600.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-71681/1789286031604-concealed-thermostat-71681.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed Thermostat","Artize","CONCEALED-THERMOSTAT","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/TIA-CHR-73683N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat/1789286032639-concealed-thermostat.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body for single lever diverter","Artize","CONCEALED-BODY-FOR-SINGLE-LEVER-DIVERTER","Showers","https://www.artize.com/in/image/catalog/2026/Aris-Aura/ALA-CHR-509065CR.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-for-single-lever-diverter/1789285929365-concealed-body-for-single-lever-diverter.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body for single lever wall mounted basin mixer","Artize","CONCEALED-BODY-FOR-SINGLE-LEVER-WALL-MOUNTED-BASIN-MIXER","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/VIC-CHR-503231C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-for-single-lever-wall-mounted-basin-mixer/1789286495650-concealed-body-for-single-lever-wall-mounted-basin-mixer.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of floor mounted single lever bath mixer","Artize","CONCEALED-BODY-OF-FLOOR-MOUNTED-SINGLE-LEVER-BATH-MIXER","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/ALA-CHR-509121.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-floor-mounted-single-lever-bath-mixer/1789286505488-concealed-body-of-floor-mounted-single-lever-bath-mixer.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of single lever diverter","Artize","CONCEALED-BODY-OF-SINGLE-LEVER-DIVERTER","Showers","https://www.artize.com/in/image/catalog/2022/VIC/VIC-CHR-503065C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-single-lever-diverter/1789286522338-concealed-body-of-single-lever-diverter.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of single lever shower mixer","Artize","CONCEALED-BODY-OF-SINGLE-LEVER-SHOWER-MIXER","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/VIC-CHR-503139C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-body-of-single-lever-shower-mixer/1789286522768-concealed-body-of-single-lever-shower-mixer.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of thermostatic shower mixer","Artize","THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509685C","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/ALA-CHR-509685C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/thermostatic-shower-mixer-ala-chr-509685c/1789286508871-thermostatic-shower-mixer-ala-chr-509685c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of thermostatic shower mixer","Artize","THERMOSTATIC-SHOWER-MIXER-VIC-CHR-503683C","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/VIC-CHR-503683C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/thermostatic-shower-mixer-vic-chr-503683c/1789286525501-thermostatic-shower-mixer-vic-chr-503683c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of thermostatic shower mixer","Artize","THERMOSTATIC-SHOWER-MIXER-ALA-CHR-509687C","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/ALA-CHR-509687C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/thermostatic-shower-mixer-ala-chr-509687c/1789286510666-thermostatic-shower-mixer-ala-chr-509687c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of thermostatic shower mixer","Artize","THERMOSTATIC-SHOWER-MIXER-VIC-CHR-503681C","Faucets","https://www.artize.com/in/image/catalog/2022/VIC/VIC-CHR-503681C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/thermostatic-shower-mixer-vic-chr-503681c/1789286523909-thermostatic-shower-mixer-vic-chr-503681c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of two concealed stop cocks","Artize","TWO-CONCEALED-STOP-COCKS-BODY","Bath Fittings","https://www.artize.com/in/image/catalog/2022/VIC/ALA-CHR-509433.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/two-concealed-stop-cocks-body/1789286518472-two-concealed-stop-cocks-body.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed body of two concealed stop cocks","Artize","NAV-CHR-515433C","Bath Fittings","https://www.artize.com/in/image/catalog/2025/navia/NAV-CHR-515433C.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/nav-chr-515433c/1789286515765-nav-chr-515433c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Concealed thermostat bath & shower mixer","Artize","CONCEALED-THERMOSTAT-BATH-SHOWER-MIXER","Faucets","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/TIA-CHR-73681N.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/concealed-thermostat-bath-shower-mixer/1789286064545-concealed-thermostat-bath-shower-mixer.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Confluence  Free Standing Bathtub","Artize","CONFLUENCE-FREE-STANDING-BATHTUB","Wellness","https://www.artize.com/in/image/catalog/2020/ABT-WHT-FSBTCF2011.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/confluence-free-standing-bathtub/1789286290612-confluence-free-standing-bathtub.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Confluence Overhead shower","Artize","CONFLUENCE-OVER-HEAD-SHOWER","Showers","https://www.artize.com/in/image/catalog/2026/CNF-CHR-69859.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/confluence-over-head-shower/1789286257264-confluence-over-head-shower.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Counter top basin","Artize","COUNTER-TOP-BASIN","Sanitaryware","https://www.artize.com/in/image/catalog/2025/VCS-WHT-503601.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/counter-top-basin/1789286319713-counter-top-basin.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Counter top basin","Artize","OVAL-COUNTER-TOP-BASIN","Sanitaryware","https://www.artize.com/in/image/catalog/2025/VCS-WHT-503603.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/oval-counter-top-basin/1789286323655-oval-counter-top-basin.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Counter top basin with 3 tap hole","Artize","TOP-BASIN-WITH-3-TAP","Faucets","https://www.artize.com/in/image/catalog/2025/VCS-WHT-503601W3TH.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/top-basin-with-3-tap/1789286326322-top-basin-with-3-tap.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Double Coat Hook","Artize","DOUBLE-COAT-HOOK","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/QUA-CHR-61761.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/double-coat-hook/1789286465026-double-coat-hook.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Double Robe Hook","Artize","DOUBLE-COAT-HOOK-AVC-CHR-503761","Bath Fittings","https://www.artize.com/in/image/catalog/2025/AVC-CHR-503761.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/double-coat-hook-avc-chr-503761/1789286480718-double-coat-hook-avc-chr-503761.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Double Swivel Coat Hook","Artize","DOUBLE-SWIVEL-COAT-HOOK","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/DUO-CHR-62761.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/double-swivel-coat-hook/1789286449547-double-swivel-coat-hook.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Double Towel Rail","Artize","DOUBLE-TOWEL-RAIL","Bath Fittings","https://www.artize.com/in/image/catalog/2026/Aris-Aura/NewFolder/QUA-CHR-61713.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/double-towel-rail/1789286465410-double-towel-rail.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Double Towel Rail","Artize","DOUBLE-TOWEL-RAIL-59713","Bath Fittings","https://www.artize.com/in/image/catalog/2026/ONY-CHR-59713.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/double-towel-rail-59713/1789286456681-double-towel-rail-59713.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Part Kit of Basin Mixer Wall Mounted","Artize","EXPOSED-PARTS-KIT-OF-SINGLE-LEVER-BASIN-MIXER-NAV-CHR-515233K","Faucets","https://www.artize.com/in/image/catalog/2026/NAV-CHR-515233K.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/exposed-parts-kit-of-single-lever-basin-mixer-nav-chr-515233k/1789285899821-exposed-parts-kit-of-single-lever-basin-mixer-nav-chr-515233k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Part Kit of Concealed Stop Cock","Artize","NAV-CHR-515083K","Bath Fittings","https://www.artize.com/in/image/catalog/2026/NAV-CHR-515083K.jpg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/artize/nav-chr-515083k/1789286228783-nav-chr-515083k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
